545.80000000	545.80000000	5	1
577.14000000	577.14000000	6	1end
606.66000000	606.66000000	5	2
635.04000000	635.04000000	6	2end
671.18000000	671.18000000	5	3
703.20000000	703.20000000	6	3end
763.92000000	763.92000000	5	4
790.10000000	790.10000000	6	4end
818.22000000	818.22000000	5	5
858.20000000	858.20000000	6	5end
891.84000000	891.84000000	5	6
959.50000000	959.50000000	6	6end
